3,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
3,2,1287.65,468.99,64.01,194.17,1,-1,-1,-1
3,3,1264.40,539.06,39.61,120.59,1,-1,-1,-1
3,4,865.00,513.00,39.00,119.00,1,-1,-1,-1
4,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
4,2,1294.32,463.05,67.62,205.11,1,-1,-1,-1
4,3,1265.48,545.84,38.88,118.39,1,-1,-1,-1
4,4,865.00,513.00,39.00,119.00,1,-1,-1,-1
4,6,258.21,446.93,84.69,255.95,1,-1,-1,-1
5,1,1716.50,364.89,128.96,388.88,1,-1,-1,-1
5,2,1296.52,461.03,68.78,208.63,1,-1,-1,-1
5,3,1267.85,554.65,37.66,114.68,1,-1,-1,-1
5,4,870.72,522.08,34.52,105.34,1,-1,-1,-1
5,6,271.49,447.07,84.51,255.42,1,-1,-1,-1
5,8,99.29,452.82,97.73,295.63,1,-1,-1,-1
6,1,1721.07,382.17,122.76,370.19,1,-1,-1,-1
6,2,1300.08,457.02,65.89,199.84,1,-1,-1,-1
6,3,1272.63,547.25,38.76,118.02,1,-1,-1,-1
6,4,871.68,523.59,33.77,103.07,1,-1,-1,-1
6,6,275.60,447.07,84.52,255.43,1,-1,-1,-1
6,8,113.96,490.35,81.19,245.60,1,-1,-1,-1
7,1,1718.09,370.90,126.80,382.38,1,-1,-1,-1
7,2,1301.23,455.64,64.72,196.28,1,-1,-1,-1
7,3,1275.58,552.13,38.10,116.03,1,-1,-1,-1
7,4,871.94,524.00,33.57,102.46,1,-1,-1,-1
7,6,276.71,447.04,84.55,255.55,1,-1,-1,-1
7,8,124.21,522.40,70.87,214.42,1,-1,-1,-1
8,1,1717.07,367.05,128.18,386.55,1,-1,-1,-1
8,2,1301.52,455.24,64.28,194.95,1,-1,-1,-1
8,3,1280.57,546.95,38.81,118.19,1,-1,-1,-1
8,4,876.36,526.71,28.98,88.51,1,-1,-1,-1
8,6,277.82,443.66,88.89,268.66,1,-1,-1,-1
8,8,128.93,533.75,66.20,200.28,1,-1,-1,-1
9,1,1704.52,381.98,122.82,370.39,1,-1,-1,-1
9,2,1308.34,459.22,61.17,185.52,1,-1,-1,-1
9,3,1281.84,546.52,38.86,118.38,1,-1,-1,-1
9,4,877.84,527.50,27.42,83.79,1,-1,-1,-1
9,6,277.21,445.68,86.29,260.79,1,-1,-1,-1
10,1,1699.82,387.56,120.82,364.35,1,-1,-1,-1
10,2,1303.84,456.68,62.99,191.03,1,-1,-1,-1
10,3,1282.20,546.29,38.89,118.47,1,-1,-1,-1
10,4,878.57,523.15,29.99,91.64,1,-1,-1,-1
10,6,276.75,446.49,85.25,257.68,1,-1,-1,-1
10,8,121.48,525.47,72.68,219.89,1,-1,-1,-1
11,1,1692.71,390.73,126.04,380.11,1,-1,-1,-1
11,2,1308.90,459.78,60.74,184.23,1,-1,-1,-1
11,3,1282.21,546.11,38.91,118.55,1,-1,-1,-1
11,4,878.51,525.99,28.00,85.61,1,-1,-1,-1
11,6,276.48,446.78,84.88,256.55,1,-1,-1,-1
11,8,122.98,530.89,71.03,214.90,1,-1,-1,-1
12,1,1696.73,373.41,134.09,404.36,1,-1,-1,-1
12,2,1312.79,456.98,62.83,190.53,1,-1,-1,-1
12,3,1287.49,545.96,38.92,118.61,1,-1,-1,-1
